SampleGroup,RNASeq1,RNAseq2,Value
ER-,ZFP36L2_3,RAD23A_1,-0.0898973931209534
ER-,BUB1_3,SF3B5_1,-0.0892840432378946
ER-,XPA_3,ARHGDIA_1,-0.0891741224391626
ER-,IL2RG_3,FIS1_1,-0.0891479206898573
ER-,CAPZA2_3,GPI_1,-0.0891381069681998
ER-,CD2_3,PRPF31_1,-0.0889420528026948
ER-,SOX17_3,ATP5G3_1,-0.0880426211042397
ER-,GP1BB_3,COX7A2L_1,-0.0879157016350007
ER-,CALD1_3,DKC1_1,-0.0878613632031303
ER-,PDCD1_3,HIBADH_1,-0.087700189666197
ER-,CFH_3,UQCRC1_1,-0.0876794132337123
ER-,CALD1_3,TCOF1_1,-0.0872655131094021
ER-,IL2RA_3,SH3GL1_1,0.0867805922866887
ER-,PRR5_3,PRDX1_1,-0.0867239908777744
ER-,HCN2_3,SH3GL1_1,-0.0866396443255901
ER-,AP1B1_3,FIS1_1,-0.0865765584452498
ER-,C1QB_3,VAMP8_1,-0.0862793102857759
ER-,RPS6KA3_3,GARS_1,-0.086240593151617
ER-,BLM_3,SNRPG_1,-0.0862185781252423
ER-,CALD1_3,UQCRC1_1,-0.0860371604710369
ER-,ABCA8_3,UQCRH_1,-0.0859915926260164
ER-,CHMP1A_3,ARHGDIA_1,-0.0858986526386447
ER-,TAP1_3,ELK1_1,-0.0853356376850172
ER-,FOXM1_3,UQCRB_1,-0.0850864612001178
ER-,CD1C_3,COX5A_1,-0.0850782310549923
ER-,CFH_3,DKC1_1,-0.0846333710832305
ER-,HCLS1_3,ATIC_1,-0.0840830374388158
ER-,CD2_3,CNOT3_1,-0.0840712458622966
ER-,IL4I1_3,SDHC_1,-0.0837425673952086
ER-,GSPT1_3,PDHA1_1,-0.0836577119683346
ER-,VCAN_3,CAPZB_1,-0.0832694242512101
ER-,C3_3,UBE2M_1,-0.0828837989086331
ER-,DIS3L_3,CDC34_1,-0.0828379964973457
ER-,DPYD_3,EPN1_1,-0.0826754920595865
ER-,CHST11_3,CHMP4B_1,0.0824382994967642
ER-,FOXM1_3,DCP2_1,-0.0822270818194581
ER-,DIS3L_3,NAPA_1,-0.0821125519556475
ER-,UBE2B_3,EIF3C_1,-0.0814623361896177
ER-,CHMP1A_3,CAPZB_1,-0.0814460548333424
ER-,XPO5_3,FIS1_1,-0.0812857036555516
ER-,IL4I1_3,HNRNPA1_1,-0.0811281746768144
ER-,CD4_3,VAMP8_1,-0.0809918123270149
ER-,CD1C_3,PEX13_1,-0.0809719451986744
ER-,CHMP1A_3,HSPD1_1,-0.0809171546416673
ER-,PLK1_3,PDHA1_1,-0.0808874511693417
ER-,HCN2_3,ATP5G2_1,-0.0806864629041445
ER-,HSPG2_3,ATP5G3_1,0.0806770974124579
ER-,CD2_3,GPI_1,-0.0806349986951996
ER-,PLK1_3,MPV17L2_1,-0.0805765547334171
ER-,HCN4_3,ETF1_1,0.0805538507114738
ER-,HCLS1_3,PCBP1_1,-0.0805363432448261
ER-,EEF1A1_3,UQCR10_1,-0.0803636958441974
ER-,EHD2_3,SNRPD2_1,0.0803415802486385
ER-,CDC25C_3,COX7B_1,-0.080092489985368
ER-,DHX38_3,ATP5B_1,-0.0798242715259582
ER-,DPYD_3,ARHGDIA_1,-0.079774850517736
ER-,SNX1_3,NAPA_1,-0.0797510828049124
ER-,DPYD_3,EHD1_1,-0.0797437654957316
ER-,IL4I1_3,EIF1_1,-0.0796202947532716
ER-,GP1BB_3,AP1S1_1,0.0791875107471524
ER-,XPA_3,FIS1_1,-0.0791413084101006
ER-,GSPT1_3,CAPZB_1,-0.0788866781125031
ER-,CDC25C_3,ARPC3_1,0.0781128630551122
ER-,XPO5_3,EIF3CL_1,-0.0781088119848972
ER-,GTSE1_3,WARS_1,-0.0780755001398806
ER-,TBL3_3,HIBADH_1,-0.0780532708989785
ER-,UBE2C_3,ARPC3_1,-0.0777935514088733
ER-,EIF4G1_3,EIF2S3_1,-0.0774206470301811
ER-,ZYX_3,FUNDC1_1,-0.0774192055706956
ER-,C3_3,COX6A1_1,-0.0773300950769302
ER-,CD1C_3,EIF6_1,-0.0773081853336871
ER-,TLR4_3,TOMM7_1,-0.076986189732354
ER-,PTTG1_3,SF3B5_1,-0.076688632095297
ER-,CALD1_3,ATP5G2_1,-0.0765009676222103
ER-,FXR2_3,SH3GL1_1,0.0763466110592305
ER-,PVR_3,CAPZB_1,-0.076338695376083
ER-,DHX38_3,TBL3_1,-0.075814988907087
ER-,SYF2_3,ATP5G2_1,-0.0757835973908617
ER-,PRR5_3,RNASEH2C_1,-0.0757411291195366
ER-,MAD2L1_3,PRDX1_1,-0.0757234081177502
ER-,ABCA8_3,UBE2L3_1,-0.0756906220081479
ER-,CDC25C_3,SNRPD2_1,0.0754778545998985
ER-,FXR2_3,CDC34_1,-0.075384222931624
ER-,DPYD_3,ELK1_1,-0.0746571782727499
ER-,XPO5_3,P2RX5_1,-0.0746067109332453
ER-,SF3A2_3,CDC34_1,-0.0745925275545667
ER-,XPA_3,YWHAE_1,-0.074487644027157
ER-,ATP5B_3,ATP5O_1,-0.0743643463762837
ER-,IL4I1_3,FTH1_1,-0.0743171399381745
ER-,ICOS_3,EIF1_1,-0.0742856858066529
ER-,CDC6_3,RNASEH2C_1,-0.0742551301651363
ER-,SNX1_3,PEX13_1,-0.0742133666322843
ER-,TLR4_3,EIF1AX_1,-0.0738556176294269
ER-,RAD54L_3,EIF1_1,0.0736540087773597
ER-,DHX38_3,FTL_1,-0.0734149803348832
ER-,CFH_3,NOP56_1,-0.0733093266877815
ER-,CHMP1A_3,ARPC5L_1,-0.073164875645219
ER-,SNX1_3,COX5A_1,-0.0725565763052356
ER-,EARS2_3,ARPC1A_1,-0.0724173138496378
ER-,GLI2_3,PRDX1_1,-0.072362446607724
ER-,SNAP23_3,TRA2B_1,0.0722948751609647
ER-,PDCD1_3,SDHB_1,-0.0722232058618016
ER-,MAD2L1_3,ELK1_1,-0.0721969456663609
ER-,ESAM_3,PEX13_1,-0.072031083943664
ER-,COL5A2_3,COX5B_1,-0.0719889702687515
ER-,C1QB_3,HIBADH_1,-0.0718766507590543
ER-,GP1BB_3,TUBA1B_1,-0.0717079655355074
ER-,TEK_3,YWHAE_1,-0.0716909856122534
ER-,XPO5_3,COX5A_1,-0.0716449536765752
ER-,MAD2L1_3,HSD17B10_1,-0.0714681553072887
ER-,PTTG1_3,CHMP4B_1,-0.0712764397854573
ER-,SNX1_3,YWHAE_1,-0.0712592016600355
ER-,GTSE1_3,PEX13_1,-0.0711842819743508
ER-,PTTG1_3,WIPI2_1,-0.0709769087728414
ER-,AP1S2_3,GARS_1,-0.070912891892616
ER-,ATP5B_3,RIOK2_1,-0.0706493144829174
ER-,ABCA8_3,GARS_1,-0.0705618613265594
ER-,MARS_3,TOMM7_1,-0.0705372739475219
ER-,TLR4_3,DCP2_1,-0.0705059741011933
ER-,ACTR3_3,SH3GL1_1,0.0704519074133539
ER-,DPYD_3,PRDX1_1,-0.0703884688298482
ER-,XPO5_3,ATIC_1,-0.0701845082707404
ER-,PRR5_3,UBE2L3_1,-0.070062699010288
ER-,BLM_3,NOP58_1,-0.0699027975314239
ER-,TCERG1_3,EIF1AX_1,-0.0698938076942098
ER-,CTSO_3,EIF6_1,-0.0696818445913218
ER-,PROS1_3,UQCRH_1,-0.0690028451807297
ER-,CD4_3,ELK1_1,-0.0687544985172979
ER-,ATP5B_3,TUBA1C_1,-0.0685822758191698
ER-,NPR2_3,UBE2L3_1,-0.068334598364185
ER-,ABCC10_3,NAPA_1,-0.0682215874598083
ER-,PABPN1_3,COX5A_1,-0.0680610560859298
ER-,EIF4G1_3,TXNL4A_1,-0.0679261153402628
ER-,WIPF1_3,UQCRFS1_1,-0.0678244244680314
ER-,ITGAX_3,EIF3C_1,-0.0677990575165814
ER-,HSPG2_3,FUNDC1_1,0.067634552880442
ER-,ATP5B_3,YARS_1,-0.0674931668302026
ER-,F10_3,CDC34_1,-0.067342629095135
ER-,CD79A_3,FUNDC1_1,-0.0671242847990594
ER-,TLR4_3,ETF1_1,-0.0670305840702122
ER-,PIK3AP1_3,ATP5G2_1,-0.066998735520561
ER-,EARS2_3,COX8A_1,-0.0669071351789941
ER-,C1QB_3,DYNLL1_1,0.0668799205823609
ER-,EIF4G1_3,P2RX5_1,-0.0667753646933452
ER-,GLI2_3,ELK1_1,-0.0666795109271889
ER-,PABPN1_3,PEX13_1,-0.0665565225754092
ER-,CALCRL_3,ELK1_1,-0.0664563935091845
ER-,RAD54L_3,SNRPD2_1,-0.0664332276689876
ER-,CALCRL_3,EPN1_1,-0.0660612311005753
ER-,RPS6KA3_3,EIF1_1,-0.065994964246975
ER-,SF3A2_3,FARSB_1,-0.0658398222560561
ER-,RASGRP3_3,FUNDC1_1,-0.0652265702835416
ER-,ABCA6_3,ATP5H_1,-0.0651404667557889
ER-,IL2RG_3,CAPZB_1,-0.0650999756072352
ER-,SF3A2_3,PEX13_1,-0.0646966139306946
ER-,F10_3,UQCRQ_1,-0.0646779600839115
ER-,HSPG2_3,GEMIN8_1,0.0646771076242897
ER-,ATG4D_3,AP1S1_1,-0.0644985341224553
ER-,HSPG2_3,SF3B5_1,-0.0644761354047145
ER-,ATP5B_3,SHFM1_1,-0.0641502360921652
ER-,SNX1_3,CDC34_1,-0.0639838019027345
ER-,GP1BB_3,SOD1_1,0.0639792146623028
ER-,LCP2_3,UQCRH_1,-0.0639608874296748
ER-,SF3A2_3,MPV17L2_1,-0.0636906143569627
ER-,CDC25C_3,CAPZB_1,0.0634363772829403
ER-,UBE2C_3,ATP5E_1,-0.06331252721269
ER-,RAD54L_3,EIF5B_1,0.063303665256436
ER-,ATP5B_3,PIGY_1,-0.063075315070931
ER-,SNX1_3,CWC15_1,-0.0629819742274246
ER-,IL4I1_3,GGPS1_1,-0.0629525110200219
ER-,HEPH_3,EIF3C_1,-0.062772982399337
ER-,ACTR2_3,GARS_1,-0.0625108040493088
ER-,AP1S2_3,MCAT_1,-0.0623424717447017
ER-,PLK1_3,PEX13_1,-0.0621709946977496
ER-,LAPTM5_3,CDC34_1,-0.0617067280970383
ER-,GSPT1_3,COX4I1_1,-0.0616168605077655
ER-,CDC25C_3,P2RX5_1,0.0615114626637498
ER-,ACTR3_3,EIF3CL_1,-0.0613822966718529
ER-,BLM_3,HSPA9_1,-0.0613404913652624
ER-,F10_3,EIF6_1,-0.0612341278817522
ER-,GSPT1_3,PIGY_1,-0.0611717179106026
ER-,AP1B1_3,P2RX5_1,-0.0611273041890009
ER-,PRR5_3,PQBP1_1,-0.0611133887720209
ER-,GTSE1_3,EIF3C_1,-0.0611088605333333
ER-,LAPTM5_3,WARS_1,-0.0610132811224614
ER-,COL14A1_3,SOD1_1,-0.0608841509810779
ER-,HCN4_3,ATP5E_1,-0.0607196407037755
ER-,PAK4_3,EIF3C_1,-0.0607091261055524
ER-,SF3A2_3,CIRH1A_1,-0.0605768023497103
ER-,MARS_3,HNRNPA1_1,-0.0605419326668645
ER-,ABCA6_3,UBE2L3_1,-0.0604117800696189
ER-,SELPLG_3,TBL3_1,-0.0601249103156114
ER-,ABCA6_3,EIF1_1,-0.0601218645077427
ER-,GTSE1_3,ATP5J2_1,-0.0592144402812432
ER-,AP1S2_3,NOP56_1,-0.0591691092236997
ER-,HSPG2_3,COX6A1_1,0.0590371081720357
ER-,ELAC1_3,VAMP8_1,-0.058975897090391
ER-,BLM_3,PRDX1_1,-0.0589088473499815
ER-,GPAA1_3,TAF10_1,-0.0587254182016187
ER-,MAD2L1_3,GARS_1,-0.0584604666931602
ER-,TBL3_3,SNRPD3_1,-0.0584459075438623
ER-,GPAA1_3,EPN1_1,-0.0584023294698842
ER-,RASSF2_3,TAF10_1,-0.0581365763910883
ER-,MT2A_3,YWHAE_1,-0.0578275663594317
ER-,TUBA1C_3,UQCR10_1,-0.0577424484708616
ER-,AP1S2_3,ARHGDIA_1,-0.0575464627353208
ER-,BUB1B_3,RNF7_1,0.0573602781384808
ER-,GP1BB_3,DCP2_1,-0.0567741413019597
ER-,PABPN1_3,CDC34_1,-0.0565517508830045
ER-,MARS_3,GGPS1_1,-0.0564073448933574
ER-,TLR4_3,ELK1_1,0.0562120723669287
ER-,NPR2_3,YWHAE_1,-0.0561858265235678
ER-,GSPT1_3,EIF6_1,-0.0559994737748199
ER-,CDC6_3,COX5B_1,-0.0558276940543634
ER-,PTPRC_3,SNRNP70_1,-0.055748668580882
ER-,CALD1_3,PRDX1_1,-0.055684480104337
ER-,NPR2_3,COX5B_1,-0.0554944356107314
ER-,MT2A_3,COX5A_1,-0.0553262777067933
ER-,ZYX_3,DNASE2_1,-0.0552194068771817
ER-,HCN4_3,CHMP4B_1,-0.0548897673919507
ER-,VCAN_3,GEMIN7_1,-0.0548427154862706
ER-,LAPTM5_3,EIF3C_1,-0.054764531474437
ER-,CHMP1A_3,TXNL4A_1,-0.054721958377939
ER-,EARS2_3,ARF5_1,-0.0546475269739511
ER-,UBE2B_3,CNOT3_1,-0.0546225013813613
ER-,C3_3,EIF3C_1,-0.054573321041931
ER-,CD4_3,ARPC3_1,-0.0544572408322813
ER-,HLA-DOA_3,GARS_1,-0.0541916177265392
ER-,SOX17_3,UQCRC2_1,-0.0541161063786597
ER-,PLK1_3,QARS_1,0.0540790302355105
ER-,C1QB_3,PQBP1_1,-0.054066793719611
ER-,SNX1_3,SDHC_1,-0.0538020132501474
ER-,ABCA8_3,TXNL4A_1,-0.0535256701129579
ER-,SF3A2_3,EIF6_1,-0.0534022258166683
ER-,HCLS1_3,AP1S1_1,-0.0533644911657742
ER-,COL5A2_3,ATP5J2_1,-0.0532370476248896
ER-,IL4I1_3,UQCRC1_1,-0.053232259902834
ER-,AKR1B1_3,CWC15_1,-0.0531798428349029
ER-,HSPG2_3,GEMIN7_1,0.0529073397034181
ER-,RASGRP3_3,ATP5H_1,-0.0528614854249546
ER-,TACC3_3,COX6A1_1,0.0528346762982838
ER-,XPA_3,NAPA_1,-0.0527290876607728
ER-,PPAPDC1A_3,TRA2A_1,-0.0527032635624152
ER-,C1QB_3,EIF3C_1,-0.0524707566848106
ER-,PRR5_3,EIF2S3_1,-0.0524013019541237
ER-,PDCD1_3,FIS1_1,-0.0523585821002759
ER-,DPYD_3,UBE2L3_1,-0.0522596336155806
ER-,PTTG1_3,ARF5_1,-0.0521663504990736
ER-,PDCD1_3,WARS_1,-0.0520521693640879
ER-,CHMP1A_3,EIF6_1,-0.0519258202881316
ER-,ESAM_3,CDC34_1,-0.0518024074284628
ER-,PRR5_3,MPV17L2_1,-0.0514759032365371
ER-,BLM_3,PQBP1_1,-0.0512139256818637
ER-,TUBA1A_3,ATP5G3_1,-0.0510651872694095
ER-,OR6T1_3,UBE2L3_1,-0.0510375285273863
ER-,CDC25C_3,TBL3_1,-0.0509884780690363
ER-,SF3A2_3,CAPZB_1,-0.050973116256715
ER-,EARS2_3,SF3B5_1,-0.05096696427986
ER-,CDC25C_3,ATP5B_1,-0.050433928373919
ER-,CAPZA2_3,PRDX1_1,-0.0503560626642461
ER-,PLK1_3,CAPZB_1,-0.0503341588870551
ER-,BUB1B_3,WARS_1,-0.0502565744028847
ER-,HSPG2_3,WIPI2_1,-0.0502518944138999
ER-,DBF4_3,ATP5G2_1,0.0502335605331389
ER-,PVR_3,AP1S1_1,-0.0502009771148434
ER-,CALD1_3,COX7A2L_1,-0.0501786387685101
ER-,PTPRC_3,EHD1_1,-0.0501199847080824
ER-,TUBA1C_3,SDHC_1,-0.0500187571156845
ER-,MAD1L1_3,NAPA_1,-0.0496844481064045
ER-,IL4I1_3,UQCRQ_1,-0.0495805099729879
ER-,CD79A_3,ARF5_1,-0.0494830278284233
ER-,TLN1_3,SH3GL1_1,0.0494118509468849
ER-,CFH_3,GARS_1,-0.0490369331821418
ER-,TNFAIP3_3,TAF10_1,-0.0490356179834227
ER-,RAD54L_3,SDHC_1,0.0490261551252832
ER-,HSPG2_3,SHFM1_1,0.0490157787751259
ER-,RGPD4_3,TBL3_1,-0.0489881959461771
ER-,ABCA6_3,EIF3CL_1,-0.0489400845766332
ER-,AKR1B1_3,TBL3_1,-0.0489395879943643
ER-,TLR4_3,ARF5_1,-0.048836369339062
ER-,GTSE1_3,PQBP1_1,-0.0486324174054865
ER-,LAPTM5_3,PQBP1_1,-0.04840025904582
ER-,HSPG2_3,COX5B_1,0.0481721742650834
ER-,CALCRL_3,GEMIN8_1,-0.0478663707304765
ER-,RAD54L_3,ELK1_1,-0.0476754725766248
ER-,CD68_3,RAD23A_1,-0.0475598840254874
ER-,CALD1_3,ETF1_1,-0.0474949099353973
ER-,CD8B_3,CDC34_1,-0.0474227084285912
ER-,TEAD2_3,GPI_1,-0.0474224198253564
ER-,CHMP1A_3,SH3GL1_1,0.0471287626888271
ER-,AP1S2_3,ATP5J2_1,-0.0469216720192432
ER-,BUB1B_3,CWC15_1,-0.0460516303746387
ER-,BLM_3,UBE2L3_1,-0.0460475010063238
ER-,MT2A_3,TBL3_1,-0.0460026538874908
ER-,COL5A2_3,BUD31_1,-0.0456932781815744
ER-,SNRPA_3,TBL3_1,-0.0455207275563394
ER-,BLM_3,HSD17B10_1,-0.0454198029518567
ER-,MT2A_3,CDC34_1,-0.0453941493732327
ER-,PDCD1_3,ATP5E_1,-0.0453907528495759
ER-,PABPN1_3,GEMIN7_1,-0.0452970040801606
ER-,COL5A2_3,RNASEH2C_1,-0.044948912312126
ER-,GLI2_3,EIF3C_1,-0.0448794594190761
ER-,RPS6KA3_3,ATP5L_1,-0.0448687954400431
ER-,IL2RA_3,TRA2B_1,-0.0446937729799456
ER-,C3AR1_3,TBL3_1,-0.0446720270488071
ER-,PRR5_3,YWHAE_1,-0.0445121802627593
ER-,ABCA8_3,CWC15_1,-0.044405145251135
ER-,SOX17_3,RNF7_1,0.0443808307547334
ER-,CALD1_3,SNRPA_1,-0.0443532484845469
ER-,DHX38_3,DDX42_1,-0.0441908288380747
ER-,AP1B1_3,DDX42_1,-0.0440487237914738
ER-,ABCA8_3,ATP5G2_1,-0.0439589386715325
ER-,AP1B1_3,GEMIN7_1,-0.0438345820066221
ER-,CD2_3,PRDX1_1,-0.0437277602836653
ER-,CDC25C_3,PGK1_1,-0.0436697628471097
ER-,ACTR3_3,EHD1_1,0.0434771957538242
ER-,BLM_3,ATP5J2_1,-0.0434610458690031
ER-,C1QB_3,ARF5_1,0.0432345947527844
ER-,COL5A2_3,HSD17B10_1,-0.0431560928847284
ER-,BLM_3,EIF3C_1,-0.0425823339930217
ER-,ATP5B_3,HSPA9_1,-0.0423545226675753
ER-,PRR5_3,UQCRFS1_1,-0.0423137114297904
ER-,ABCC10_3,PEX13_1,-0.0422424432309718
ER-,FOXM1_3,COX7A2L_1,-0.042119603566665
ER-,RAD51_3,YWHAE_1,0.0419738697129083
ER-,DHX38_3,ALDOA_1,-0.0417223953857385
ER-,RGPD4_3,VAMP8_1,-0.0413519790883367
ER-,NUP188_3,COX5A_1,0.0412544179927081
ER-,CD79A_3,ACTR3_1,0.0412397009655993
ER-,SNX1_3,GEMIN7_1,-0.0409600605740044
ER-,AP1B1_3,NAPA_1,-0.0408342512032886
ER-,BUB1_3,PRPF31_1,-0.0407294884207543
ER-,ABCA8_3,FIS1_1,-0.0404940607705414
ER-,CDC6_3,TBL3_1,-0.0404703209904132
ER-,ACTR2_3,EIF2S3_1,-0.0402038220277114
ER-,BUB1B_3,UQCRB_1,0.0401778610612508
ER-,AP1B1_3,EIF6_1,-0.0401259667593123
ER-,PDCD1_3,SF3B5_1,0.0400923738698576
ER-,ELAC1_3,COX5B_1,-0.0400487498753775
ER-,GP1BB_3,EIF1AX_1,0.0399107800022752
ER-,PTPRC_3,PGK1_1,0.0398778070206426
ER-,SOX17_3,PGK1_1,0.0398676361023696
ER-,ATP5B_3,ATP5B_1,-0.0397406581461064
ER-,LAPTM5_3,SH3GL1_1,-0.0397334415763409
ER-,ABCA6_3,UQCRC2_1,-0.0395492444144356
ER-,PABPN1_3,EIF6_1,-0.0395233715898676
ER-,RAD51_3,NAPA_1,0.0393959448204087
ER-,GTSE1_3,SH3GL1_1,-0.0393413054694623
ER-,LAPTM5_3,ATP5J2_1,-0.0393228905884942
ER-,CHST11_3,ATP5G2_1,-0.0389976304374523
ER-,SYF2_3,SH3GL1_1,0.0388636038244807
ER-,SF3A2_3,FUNDC1_1,-0.0388459899961401
ER-,CDC25C_3,COX7A2L_1,-0.0387101571421306
ER-,CTSS_3,YWHAE_1,-0.0386734101972747
ER-,FOXM1_3,EIF1_1,-0.0386339111870701
ER-,OR6T1_3,CWC15_1,-0.0381601780981086
ER-,UBE2B_3,ELK1_1,0.0381392725580996
ER-,TTK_3,RARS_1,-0.038022567068565
ER-,CD2_3,RNASEH2C_1,-0.0380026438369954
ER-,PVR_3,UQCR10_1,-0.0379692369342743
ER-,COL14A1_3,DNASE2_1,-0.0378522611384149
ER-,NUP188_3,TXNL4A_1,0.0375827188564163
ER-,DBF4_3,NOP10_1,-0.0375818513453512
ER-,C3_3,PEX13_1,-0.0375553948495062
ER-,CAPZA2_3,COX5B_1,-0.0375146261822801
ER-,HSPG2_3,RNF7_1,-0.0374895895628542
ER-,CHMP1A_3,PABPN1_1,0.03736456887337
ER-,ZFP36L2_3,CHMP4B_1,-0.0371806773954784
ER-,COL5A2_3,GARS_1,-0.0371638015495763
ER-,SOX17_3,EIF1AX_1,0.0370842089000492
ER-,CD79B_3,CWC15_1,-0.0369659001547643
ER-,XPA_3,EIF6_1,-0.0368299803322022
ER-,ATP5B_3,ATP5H_1,-0.0367866348005441
ER-,PTTG1_3,ECH1_1,0.0366505476632577
ER-,ZFP36L2_3,ARHGDIA_1,-0.0365635014099392
ER-,GLI2_3,YWHAE_1,-0.036541117557794
ER-,GTF2A1_3,UQCRQ_1,-0.0365176327604638
ER-,GLI2_3,DKC1_1,-0.0365066719780535
ER-,TLR4_3,EMG1_1,0.0363366056003178
ER-,ELN_3,TAF10_1,-0.0362315880854387
ER-,MAD1L1_3,VAMP8_1,-0.0361781184392935
ER-,ZYX_3,SNRNP70_1,-0.036091550228563
ER-,C3AR1_3,ATP5G2_1,-0.0360060860130405
ER-,IL4I1_3,ARPC3_1,-0.0355724945276049
ER-,TEK_3,CWC15_1,-0.0355577410468572
ER-,CDC25C_3,UBE2M_1,0.0354625818271195
ER-,GP1BB_3,ATP5J_1,-0.0353482714342771
ER-,CD2_3,TRA2A_1,-0.0353010327920339
ER-,HSPG2_3,CAPZB_1,0.0352726143571301
ER-,ABCA8_3,HNRNPK_1,0.0352455766179631
ER-,CFH_3,EIF2S3_1,-0.0351030686611329
ER-,DPYD_3,RAD23A_1,0.0350139443977561
ER-,SOX17_3,HSPD1_1,0.034796455158152
ER-,MYBL2_3,COX6A1_1,-0.0345347910460474
ER-,NPR2_3,PEX13_1,-0.0345306368126344
ER-,ATP5B_3,ELK1_1,0.0345064037915596
ER-,WIPF1_3,ALDOA_1,0.0344309107145675
ER-,ATP5B_3,UQCRB_1,-0.0343494111394016
ER-,ABCA6_3,YWHAE_1,-0.0341866757907429
ER-,FOXM1_3,P2RX5_1,0.0341707941426997
ER-,RGPD4_3,RNASEH2C_1,-0.0340900939874364
ER-,AP1S2_3,ATP5H_1,-0.033994792608907
ER-,FOXM1_3,UQCRFS1_1,0.0338602325986048
ER-,CAPZA2_3,VAMP8_1,-0.0338332634062286
ER-,LAT_3,UQCRQ_1,0.0337681112775392
ER-,IL4I1_3,AP1S1_1,-0.0337420211209105
ER-,OR6T1_3,P2RX5_1,-0.0336569645317008
ER-,MT2A_3,RAD23A_1,0.0335497844219659
ER-,SOX17_3,TXNL4A_1,0.0334185539167763
ER-,MAFA_3,ATP5J2_1,0.0334022877948154
ER-,TTK_3,PEX13_1,-0.033348148350356
ER-,CALD1_3,ATP5H_1,-0.0333085805434243
ER-,CD4_3,UQCRH_1,0.0330838296867011
ER-,XPA_3,ATP5H_1,-0.0330827967587989
ER-,CD2_3,ELK1_1,-0.0330262717938815
ER-,ZYX_3,YWHAE_1,-0.032959611598366
ER-,PRR5_3,NAPA_1,-0.0329109380922767
ER-,CDC25C_3,EIF3C_1,0.0324692500154235
ER-,XPA_3,SNRPD3_1,0.0323757817635317
ER-,NUP188_3,HSPD1_1,0.0322012217718285
ER-,OR6T1_3,YWHAE_1,-0.0320854991755837
ER-,GP1BB_3,UQCRB_1,0.0319511031212176
ER-,AP1S2_3,COX5B_1,-0.0319459431880003
ER-,VCAN_3,AP1S1_1,-0.0318595576603541
ER-,GLI2_3,ATP5G2_1,-0.0317165192813554
ER-,CFH_3,CWC15_1,-0.0316633131444177
ER-,CDC25C_3,SF3B5_1,-0.0313628958298876
ER-,HSPG2_3,PDHA1_1,0.0313018704549872
ER-,CD8B_3,TAF10_1,-0.0311063590783988
ER-,HEPH_3,DNASE2_1,-0.031096664354175
ER-,COL5A2_3,UBE2L3_1,-0.0310718687504812
ER-,GP1BB_3,UQCRQ_1,0.030945223141782
ER-,PABPN1_3,RAD23A_1,0.0307868167677715
ER-,PIK3AP1_3,BUD31_1,-0.0305424163648976
ER-,RAD51_3,SNRPD3_1,-0.0305072350555937
ER-,NPR2_3,COX5A_1,-0.0304606976396996
ER-,C3_3,CWC15_1,-0.0301699722271769
ER-,HSPG2_3,ARPC5L_1,0.0301141045558
ER-,RAD54L_3,GARS_1,0.0298422269633842
ER-,PTPRC_3,UBE2L3_1,-0.0294220560594185
ER-,BUB1B_3,CNOT3_1,-0.02935599875303
ER-,ABCC10_3,CDC34_1,-0.0293469543378685
ER-,CD79A_3,DNASE2_1,-0.0293331325270679
ER-,COL14A1_3,EHD1_1,-0.0292780335035102
ER-,RASSF2_3,GPI_1,-0.0292768037830417
ER-,PTTG1_3,ATP5E_1,0.0292474553465521
ER-,SOX17_3,UQCRB_1,-0.029056506441912
ER-,SNAP23_3,RAD23A_1,-0.0289577411716086
ER-,ABCC10_3,EIF6_1,-0.0287873617266447
ER-,GP1BB_3,EIF3CL_1,0.0287582459119881
ER-,CD2_3,ARHGDIA_1,-0.0286674215943125
ER-,FOXM1_3,TRA2B_1,-0.0286575196787289
ER-,C1QB_3,RARS_1,-0.0286293830486761
ER-,ABCA6_3,PARP2_1,-0.0285188262018104
ER-,VCAN_3,UQCRQ_1,-0.0284999197193325
ER-,AP1S2_3,COX5A_1,-0.0282081080812308
ER-,NPR2_3,VAMP8_1,-0.0281959600338949
ER-,LAPTM5_3,CWC15_1,-0.0281137359153554
ER-,NPR2_3,TAF10_1,0.028100306568059
ER-,SOX17_3,RIOK2_1,-0.0279748745722866
ER-,KIF5B_3,VAMP8_1,0.02796372610485
ER-,RAPGEF2_3,TAF10_1,0.0276305685741606
ER-,MT2A_3,SNRPD3_1,0.027585883894152
ER-,ABCA6_3,PABPN1_1,0.027545150715282
ER-,C1QB_3,SDHB_1,-0.0274072915626448
ER-,BLM_3,ATP5L_1,0.0272717024957773
ER-,MAFA_3,PQBP1_1,0.0272175220167756
ER-,CALD1_3,YWHAE_1,-0.0271901997468394
ER-,COL5A2_3,HSPD1_1,-0.0270729849965364
ER-,PDCD1_3,RAD23A_1,-0.0270287711186716
ER-,ATP5B_3,UQCR10_1,-0.0268479401347666
ER-,ABCA6_3,TRA2B_1,0.0263595630872235
ER-,CHMP1A_3,UQCRFS1_1,-0.0262370525035376
ER-,ZYX_3,ACTR3_1,0.0261792532863912
ER-,CD1C_3,SOD1_1,-0.0261271737433458
ER-,SLC4A2_3,RAD23A_1,0.0261249433024561
ER-,BLM_3,YWHAE_1,-0.0260503172838182
ER-,ACTR3_3,FUNDC1_1,-0.0260332011726279
ER-,MARS_3,WARS_1,-0.0260020645512012
