SampleGroup,RNASeq1,RNAseq2,Value
ER+,UQCRFS1_1,RNF7_1,-0.00669040198648239
ER+,HNRNPA1_1,ETF1_1,-0.00666305375108681
ER+,HNRNPU_1,HNRNPA1_1,-0.00665724826992029
ER+,NAPA_1,PEX13_1,-0.00646677362054014
ER+,ARPC5L_1,TAF10_1,0.00643159685046689
ER+,ARPC5L_1,HSPD1_1,-0.00635519014902151
ER+,SH3GL1_1,TBL3_1,0.0063531742851015
ER+,QARS_1,RNASEH2C_1,0.00629859757152564
ER+,HMGB1_1,SNRPD2_1,0.00618637224122196
ER+,PAIP1_1,ATP5G3_1,-0.00591390076577097
ER+,RAD23A_1,CDC34_1,0.00580710879224394
ER+,SNRPD2_1,ATP5J2_1,0.00580153560626289
ER+,HSP90B1_1,RBBP4_1,0.00578710571014144
ER+,TRA2B_1,ARPC1A_1,-0.00561945926123472
ER+,UBE2D2_1,ARPC5L_1,-0.00558227681697384
ER+,UBE2L3_1,TAF10_1,0.00542931298184902
ER+,HSPD1_1,MPV17L2_1,-0.00542369584378083
ER+,ALDOA_1,NOP56_1,-0.00529347462537879
ER+,EPN1_1,SNRPD3_1,-0.00527334396215768
ER+,GEMIN7_1,ARHGDIA_1,-0.00522154977599543
ER+,COX6B1_1,SH3GL1_1,-0.00519334500443613
ER+,ECH1_1,SF3B4_1,-0.0051016751291181
ER+,RIOK2_1,ARF5_1,-0.00505272743797844
ER+,TXNL4A_1,P2RX5_1,-0.00497297144337735
ER+,UQCRH_1,TAF10_1,0.0048525195767747
ER+,ARF5_1,TBL3_1,-0.00477892721209919
ER+,ALDOA_1,UQCRFS1_1,0.00474914322715854
ER+,P2RX5_1,RAD23A_1,0.00474808932960927
ER+,COX4I1_1,YWHAE_1,-0.0047440261806466
ER+,HNRNPA1_1,AP1S1_1,-0.00464802557860434
ER+,RNASEH2C_1,RAD23A_1,0.00463189778909312
ER+,PRDX5_1,SH3GL1_1,-0.00460664434593014
ER+,UQCRFS1_1,ETF1_1,-0.0045909747683674
ER+,TXNL4A_1,MPV17L2_1,-0.00458081235820984
ER+,HSPD1_1,TAF10_1,0.00454345632022063
ER+,ATP5A1_1,UQCRQ_1,0.0045063118715985
ER+,FARSB_1,EIF2S3_1,-0.00441048185354396
ER+,SNRPA_1,EIF2S3_1,0.00434374483051284
ER+,ATP5C1_1,TRA2B_1,-0.00433990261910847
ER+,TRA2B_1,EMG1_1,-0.00428433412974669
ER+,ATP5G2_1,TAF10_1,-0.00425922207449406
ER+,EIF5B_1,DNASE2_1,-0.00424511977552989
ER+,HNRNPA1L2_1,ATP5G2_1,-0.0041733680731535
ER+,ECH1_1,RNASEH2C_1,0.00416531358823066
ER+,ATP5A1_1,TBL3_1,-0.00406678078480862
ER+,SNRPB_1,ATP5L_1,-0.0040401754134827
ER+,EIF6_1,VAMP8_1,-0.00402610945799058
ER+,HSP90B1_1,PABPN1_1,0.00401805773136071
ER+,UQCRC2_1,EIF2S3_1,-0.00399241984506272
ER+,ATIC_1,DNASE2_1,0.00395435804776294
ER+,COX7B_1,HNRNPA1L2_1,-0.00386878680683185
ER+,ALDOA_1,P2RX5_1,0.00377876444243673
ER+,COX7A2L_1,PEX13_1,-0.00375973868175155
ER+,SF3B4_1,SH3GL1_1,-0.00371623648403855
ER+,UQCRH_1,TRA2A_1,-0.00367589231162323
ER+,EIF5B_1,UBE2M_1,0.00364302629182549
ER+,FARSB_1,UQCRH_1,-0.00356703570831876
ER+,ATP5A1_1,ALDOA_1,0.00356474992874694
ER+,UBE2D2_1,MPV17L2_1,-0.00350484126395753
ER+,COX7C_1,PRDX1_1,0.00349757887267048
ER+,SNRPA_1,RIOK2_1,0.00348585845558073
ER+,UQCRC2_1,COX5A_1,-0.00346542314324106
ER+,COX4I1_1,SNRPD3_1,0.00342606294637094
ER+,EIF5B_1,EHD1_1,-0.00331600409760217
ER+,SNRPA_1,ARPC1A_1,-0.00324227207851362
ER+,YWHAE_1,SH3GL1_1,-0.00317918999049987
ER+,MPV17L2_1,RAD23A_1,0.00315453709816371
ER+,SNRPA_1,ETF1_1,-0.00306990570804133
ER+,TRA2B_1,SF3B5_1,0.00303473641991868
ER+,UQCRH_1,EIF2S3_1,-0.00277128897457569
ER+,PCBP1_1,ATP5G2_1,0.00271810628851951
ER+,SNRPD3_1,VAMP8_1,0.00271809162789941
ER+,HSP90B1_1,HNRNPK_1,0.00263337936780356
ER+,FIS1_1,CDC34_1,-0.00250812903212541
ER+,RBMX_1,ATP5G2_1,0.00250589408044744
ER+,ALDOA_1,TUBA1B_1,0.00244062765102572
ER+,QARS_1,UBE2L3_1,-0.00236729642299506
ER+,GAPDH_1,UBE2D2_1,-0.00234233934129165
ER+,CWC15_1,TAF10_1,0.00233141958427672
ER+,HNRNPK_1,DKC1_1,0.00230579110143425
ER+,PDHA1_1,CDC34_1,-0.00228741434111739
ER+,UQCR10_1,EIF3C_1,-0.0022522911394723
ER+,HNRNPK_1,HSPD1_1,0.00223845788770386
ER+,GEMIN7_1,TBL3_1,-0.00223400903664747
ER+,GEMIN7_1,TAF10_1,0.00217021744946402
ER+,EIF5B_1,SF3B5_1,-0.00216546632082011
ER+,COX7A2L_1,P2RX5_1,-0.0021207648901382
ER+,TAF9_1,COX5A_1,0.00204382178826444
ER+,EIF2S3_1,VAMP8_1,-0.00197547029207961
ER+,APEX1_1,ELK1_1,0.00194860528875739
ER+,SNX5_1,ATP5G3_1,-0.00191541419668459
ER+,SNRPA_1,ARPC3_1,-0.00187636275534256
ER+,ATP5A1_1,ARF5_1,0.00184108876738651
ER+,SNRPD1_1,SNRPD2_1,0.00183954549864724
ER+,ATP5C1_1,UQCR10_1,-0.00182191932743827
ER+,EIF5B_1,ELK1_1,0.00181705792053094
ER+,RNF7_1,NOP10_1,-0.00177152741018137
ER+,HIBADH_1,VAMP8_1,-0.00171288772986646
ER+,ACTR3_1,TBL3_1,-0.00169862125553375
ER+,EIF5B_1,COX7A2L_1,-0.00168398680489466
ER+,ALDOA_1,PEX13_1,-0.00165175507384141
ER+,SNRPA_1,ARPC5L_1,0.00158318161538296
ER+,HNRNPC_1,ARF5_1,0.00157429233511069
ER+,EIF4A1_1,ATP5G3_1,-0.00156027296274418
ER+,TRA2B_1,BUD31_1,0.00154773845491317
ER+,NARS_1,SH3GL1_1,-0.00149475412204461
ER+,ECH1_1,EHD1_1,-0.00147066746466441
ER+,HNRNPK_1,NOP58_1,0.00143657458042092
ER+,COX7A2L_1,EHD1_1,-0.00140639362208785
ER+,FTH1_1,RNF7_1,0.00139191473099233
ER+,HSP90B1_1,TRA2B_1,0.00135425447474152
ER+,ATG3_1,EIF1_1,0.00126837201982082
ER+,TXNL4A_1,TBL3_1,-0.00125979747477181
ER+,GPI_1,TAF10_1,0.00124229890483068
ER+,ATP5G2_1,FIS1_1,-0.00112519367272077
ER+,MPV17L2_1,TAF10_1,0.00108049544467697
ER+,HNRNPK_1,CWC15_1,0.00104675648100813
ER+,PARP2_1,ARHGDIA_1,0.00101796126503955
ER+,TRA2B_1,ETF1_1,-0.000953313152920164
ER+,ALDOA_1,PGK1_1,-0.000940659802694329
ER+,EIF2S3_1,AP1S1_1,-0.000693441849314477
ER+,ARPC4_1,ATP5G3_1,-0.000693079490948095
ER+,UQCRFS1_1,YWHAE_1,-0.000629991345686958
ER+,HSPA9_1,PABPN1_1,0.000560054345111799
ER+,HNRNPC_1,SNX5_1,-0.000504751052705316
ER+,SNRPD2_1,CWC15_1,0.000428830665394798
ER+,PDHA1_1,EIF6_1,-0.000310971630286799
ER+,HNRNPC_1,ARPC5L_1,-0.00026771523686917
ER+,ARPC3_1,RARS_1,-0.000265052393396781
ER+,COX7C_1,PQBP1_1,0.000159594280141881
ER+,CAPZB_1,CDC34_1,-0.000138304613870163
ER+,PAIP1_1,EIF3C_1,-0.000116203892615728
ER+,CAPZB_1,P2RX5_1,-0.000100966709613108
ER+,RAD23A_1,MCAT_1,-9.47946859156007e-05
ER+,ARPC4_1,SH3GL1_1,-8.60070409514779e-05
ER+,UBE2D2_1,PQBP1_1,-5.08792164799007e-05
ER+,SNRPD2_1,UQCRB_1,5.00350880818575e-05
ER+,SNRPA_1,WIPI2_1,1.23638481094032e-05
ER-,THOC7_1,PABPN1_1,-0.155076119814158
ER-,RBBP4_1,PABPN1_1,-0.120039977921676
ER-,NAPA_1,CD63_1,-0.109942136258637
ER-,SOD1_1,SNRPD3_1,-0.1090498241327
ER-,EIF3I_1,TXNL4A_1,-0.103811596033682
ER-,PCBP1_1,SH3GL1_1,-0.0996691427166019
ER-,TAF9_1,COX7C_1,-0.0989342513576348
ER-,ECH1_1,HNRNPA1L2_1,-0.0966891617219635
ER-,KARS_1,FUNDC1_1,-0.0965281431853875
ER-,ECH1_1,PIGY_1,-0.0951443031821266
ER-,RNF7_1,AP1S1_1,-0.0922618691793502
ER-,SOD1_1,COX5B_1,-0.0912189501215373
ER-,UBE2M_1,SH3GL1_1,-0.0909132996248219
ER-,ECH1_1,DDX42_1,-0.0907798485755093
ER-,RNF7_1,SOD1_1,-0.0873049971567425
ER-,QARS_1,TBL3_1,-0.087023247477958
ER-,RARS_1,SF3B5_1,-0.0857546620623998
ER-,CHMP4B_1,DYNLL1_1,-0.0838615206668412
ER-,FUCA2_1,ELK1_1,-0.0827418713487283
ER-,ECH1_1,GEMIN8_1,-0.0817429572540835
ER-,HNRNPA1_1,UQCRB_1,-0.0812089734656454
ER-,SF3B2_1,SH3GL1_1,-0.0806539367135238
ER-,EXOSC2_1,QARS_1,-0.0799751946152142
ER-,SDHB_1,ELK1_1,-0.0799064289843164
ER-,ECH1_1,SDHC_1,-0.0798185301752558
ER-,DDX42_1,SDHC_1,-0.0785842526548267
ER-,QARS_1,PIGY_1,-0.0780792432565368
ER-,EIF1_1,TBL3_1,-0.0777913479665942
ER-,HNRNPA3_1,EIF5B_1,-0.0766960455909774
ER-,EIF5B_1,ETF1_1,-0.0763212015587834
ER-,ATP5G3_1,UBA1_1,-0.0756739356733476
ER-,RIOK2_1,RBMX_1,-0.0755437196887663
ER-,SOD1_1,ATP5H_1,-0.0750379513112428
ER-,ATP5L_1,UQCR10_1,-0.0747827627505947
ER-,FTH1_1,GGPS1_1,-0.0730243280516004
ER-,TOMM7_1,VAMP8_1,-0.0726265636345768
ER-,SNRPD1_1,HNRNPA1L2_1,-0.0726237117166952
ER-,EIF1AX_1,SNRPD3_1,-0.0725634903504386
ER-,EIF3I_1,WARS_1,-0.0718530909631818
ER-,TUBA1B_1,UBA1_1,-0.0708586596876144
ER-,PRDX5_1,EIF1AX_1,-0.0700362365755296
ER-,RARS_1,SH3GL1_1,-0.0699839993036868
ER-,PQBP1_1,COX8A_1,-0.0698920990999446
ER-,FUCA2_1,FARSB_1,-0.0697833823421594
ER-,ATP5G3_1,RRAGA_1,-0.0694258039156958
ER-,STUB1_1,NAPA_1,-0.0689066089198074
ER-,SF3B2_1,ELK1_1,-0.0688918816844465
ER-,DCP2_1,DKC1_1,-0.0687752278226223
ER-,U2AF1_1,ELK1_1,-0.0686755366057062
ER-,HSP90B1_1,TUBA1B_1,-0.068516941359574
ER-,SNRPB_1,ATP5J2_1,-0.0683773103538085
ER-,HIBADH_1,ELK1_1,-0.0677543672429878
ER-,ATP5B_1,SNRPD2_1,-0.0667111755322909
ER-,ETF1_1,UBE2M_1,-0.0657726395926997
ER-,ATP5C1_1,EMG1_1,-0.0657288259703146
ER-,STUB1_1,EIF6_1,-0.0656973963273322
ER-,SNRPB_1,PQBP1_1,-0.0656694592309913
ER-,APEX1_1,TAF10_1,-0.0655996570832329
ER-,BUD31_1,TUBA1C_1,-0.0653536143209363
ER-,COX6B1_1,EIF1AX_1,-0.0645025592822578
ER-,ARPC2_1,ELK1_1,-0.0643777706202066
ER-,HNRNPK_1,UQCRB_1,-0.0643475130184422
ER-,PABPN1_1,VAMP8_1,-0.0642092314096639
ER-,COX8A_1,CWC15_1,-0.0637057847147353
ER-,PDHA1_1,SNRPB_1,-0.0634888271850669
ER-,SNRPB_1,EIF3C_1,-0.0634347898327306
ER-,EIF1AX_1,UQCR10_1,-0.0631608150856172
ER-,PRDX5_1,RAD23A_1,-0.0629388279862428
ER-,EIF1_1,ATG12_1,-0.0623268423723865
ER-,UBA1_1,MCAT_1,-0.0622163421365123
ER-,HNRNPC_1,HNRNPU_1,-0.0618189587749056
ER-,HNRNPA1_1,ATP5E_1,-0.0615631924479269
ER-,ATP5E_1,GEMIN8_1,-0.0615109818876914
ER-,HNRNPK_1,ALDOA_1,-0.0609707038855105
ER-,PGK1_1,DNASE2_1,-0.0607457045522001
ER-,GAPDH_1,GPI_1,-0.060208222096017
ER-,EXOSC2_1,PIGY_1,-0.0600868445459564
ER-,COX6A1_1,SF3B5_1,-0.0597805594382022
ER-,RBMX_1,ATP5G3_1,-0.0596810236898416
ER-,TXNL4A_1,DCP2_1,-0.0593379728301242
ER-,TOMM7_1,EIF3C_1,-0.0593147968134685
ER-,ETF1_1,UQCRQ_1,0.0592861239233321
ER-,UQCRH_1,ATG12_1,-0.0591867572392275
ER-,PDHA1_1,TUBA1C_1,-0.0576559666780477
ER-,COX6B1_1,ATP5L_1,-0.0576450590524948
ER-,ATP5G3_1,SNRNP70_1,-0.0568852626877514
ER-,HNRNPA3_1,ALDOA_1,-0.0564244889044363
ER-,BUD31_1,UBA1_1,-0.0563897245163542
ER-,ARPC2_1,TRA2A_1,-0.0558251193529785
ER-,UQCRQ_1,TBL3_1,-0.0553079784718418
ER-,ATP5L_1,ATP5H_1,-0.0552136806245476
ER-,GGPS1_1,CAPZB_1,-0.0544476346977119
ER-,STUB1_1,CDC34_1,-0.0543690854270571
ER-,SSU72_1,CHMP4B_1,-0.0540508659959654
ER-,EIF1_1,CNOT3_1,-0.0538733021824029
ER-,HNRNPA1_1,AP1S1_1,-0.0536828856165747
ER-,HNRNPC_1,GGPS1_1,-0.0536437222565173
ER-,PABPN1_1,COX7A2L_1,-0.0534000397144197
ER-,KARS_1,CIRH1A_1,-0.0533683140229143
ER-,ACTR3_1,FUNDC1_1,-0.0530309172037472
ER-,SNRPA_1,UQCRC2_1,-0.0528844379960128
ER-,TAF9_1,SNRPA_1,-0.0528389845913055
ER-,ACTR3_1,EHD1_1,-0.0525237572013035
ER-,DNASE2_1,UBE2L3_1,-0.0524291654282279
ER-,UQCRH_1,CNOT3_1,-0.0523544666529367
ER-,HNRNPC_1,ATP5E_1,-0.0521407113683063
ER-,SHFM1_1,FIS1_1,-0.0520944835156322
ER-,ATP5E_1,ATG12_1,-0.0520645770906791
ER-,COX8A_1,GEMIN7_1,-0.0519698703743994
ER-,DCP2_1,MPV17L2_1,-0.0519201614106745
ER-,ARF5_1,SH3GL1_1,0.0518854176270882
ER-,SSU72_1,ATP5E_1,0.0518568341310331
ER-,GAPDH_1,SNRPD1_1,-0.0517661604388345
ER-,TUBA1C_1,NAPA_1,-0.0514104161474692
ER-,SNRPD1_1,RRAGA_1,-0.0513599523667675
ER-,HSP90B1_1,SNRPG_1,-0.0511955882576296
ER-,HNRNPC_1,APEX1_1,-0.050344689934766
ER-,HMGB1_1,ATP5G3_1,-0.0502230420790972
ER-,TXNL4A_1,TUBA1B_1,-0.0500235643169577
ER-,HSD17B10_1,NOP10_1,-0.0496106934389525
ER-,ARPC5L_1,TUBA1C_1,-0.0496039688153786
ER-,GAPDH_1,UQCRC1_1,-0.0495292032008503
ER-,TCOF1_1,NOP58_1,-0.0493164644029194
ER-,EIF2S3_1,ARF5_1,-0.0492246155712695
ER-,RIOK2_1,QARS_1,-0.0490591396244189
ER-,SF3B5_1,TBL3_1,0.0490257880146068
ER-,U2AF1_1,TRA2A_1,-0.0485714812664447
ER-,HSPD1_1,ATP5G3_1,-0.0484045992142801
ER-,TRA2B_1,UQCRQ_1,-0.0482896119004188
ER-,EIF2S3_1,GPI_1,-0.0481972284371931
ER-,NARS_1,ELK1_1,-0.0481420851415145
ER-,NARS_1,WARS_1,-0.0481306215327434
ER-,PARP2_1,ALDOA_1,-0.0481214955471333
ER-,ATP5C1_1,SH3GL1_1,-0.0480885165755523
ER-,HNRNPK_1,COX5B_1,-0.0480190619175048
ER-,STUB1_1,GEMIN7_1,-0.0479177109973291
ER-,DNASE2_1,SNRNP70_1,-0.0475154257527885
ER-,UQCRFS1_1,ARF5_1,-0.0473829566347133
ER-,HNRNPC_1,ARPC2_1,-0.0471611455671131
ER-,THOC7_1,SNRPD2_1,-0.0471085843387366
ER-,EIF1AX_1,ATP5H_1,-0.0470531566095988
ER-,EIF1_1,HIBADH_1,-0.047016704338944
ER-,SNRPA_1,ATG3_1,-0.0469320754741528
ER-,HSPD1_1,DKC1_1,-0.0469061687659312
ER-,NARS_1,TRA2A_1,-0.0467339683334805
ER-,ATP5E_1,CNOT3_1,-0.046722308105373
ER-,SNRPG_1,EIF2S3_1,-0.0463831124156138
ER-,HSPD1_1,NOP58_1,-0.0463139003674445
ER-,YARS_1,PDHA1_1,-0.0462839003797919
ER-,HSP90B1_1,DKC1_1,-0.0461124862052017
ER-,P2RX5_1,MCAT_1,-0.0460621350530469
ER-,YARS_1,CAPZB_1,-0.0459407209281489
ER-,UQCRC1_1,ARHGDIA_1,-0.0459404167322651
ER-,COX6B1_1,EIF3CL_1,-0.0459185373655595
ER-,HNRNPC_1,TAF10_1,-0.0457481633266875
ER-,YARS_1,COX5A_1,-0.0455830890763989
ER-,HSP90B1_1,ATP5G3_1,-0.0455751467408081
ER-,RIOK2_1,EXOSC2_1,-0.0453610200221899
ER-,COX4I1_1,SHFM1_1,-0.0452724478714959
ER-,ATIC_1,ATP5G3_1,-0.0452408804524123
ER-,GAPDH_1,PGK1_1,-0.0450320309715795
ER-,ATP5G3_1,COX5A_1,-0.0449977036190841
ER-,APEX1_1,ATP5A1_1,-0.0448471833271239
ER-,HNRNPC_1,DDX42_1,-0.0446733041329213
ER-,ATP5O_1,PABPN1_1,-0.0445913564559281
ER-,HMGB1_1,ALDOA_1,-0.0444001036382154
ER-,GAPDH_1,NOP56_1,-0.0443474335660673
ER-,DNASE2_1,RNASEH2C_1,-0.0443292047031702
ER-,HSD17B10_1,ATP5J2_1,-0.0443251428599131
ER-,GARS_1,ARHGDIA_1,-0.0441296717356981
ER-,ARF5_1,EHD1_1,-0.0435639103661287
ER-,RBBP4_1,ARHGDIA_1,-0.0434775612792226
ER-,NARS_1,EIF1_1,-0.043375145893626
ER-,HNRNPU_1,ATP5A1_1,-0.0432142386665476
ER-,TXNL4A_1,YARS_1,-0.0428416910915373
ER-,HSD17B10_1,EHD1_1,-0.0428212473321219
ER-,PRDX5_1,EIF3CL_1,-0.0426367867726279
ER-,TCOF1_1,YWHAE_1,-0.0424898983165082
ER-,SHFM1_1,NAPA_1,-0.0424196451205477
ER-,ATP5G3_1,PEX13_1,-0.0422132007515459
ER-,TRA2B_1,UBE2M_1,-0.0421913786021391
ER-,ACTR3_1,TBL3_1,0.0418269047637696
ER-,EHD1_1,RNASEH2C_1,-0.0417233704982136
ER-,DKC1_1,EIF3C_1,-0.0417127638696086
ER-,HSPA9_1,SNRPD2_1,-0.0416786244153028
ER-,GAPDH_1,HSD17B10_1,-0.0416488902628012
ER-,EIF3CL_1,COX8A_1,-0.0415946919830869
ER-,UQCRC1_1,YWHAE_1,-0.0415834486519784
ER-,PGK1_1,EHD1_1,-0.0414379287108981
ER-,SDHB_1,EIF1_1,-0.0413398819924874
ER-,ATP5C1_1,EIF2S3_1,-0.0413397694012828
ER-,RRAGA_1,ARHGDIA_1,-0.0413327599034885
ER-,TUBA1B_1,DDX42_1,-0.0412860288757155
ER-,TRA2B_1,ATP5J_1,-0.0412343927389466
ER-,ARPC5L_1,YARS_1,-0.0411538832952924
ER-,NPRL2_1,CWC15_1,-0.0411512526320656
ER-,SNRPD1_1,SSU72_1,-0.0410017900473513
ER-,NARS_1,UQCRH_1,-0.0405865713673373
ER-,ARF5_1,CD63_1,-0.0405562430757525
ER-,HNRNPC_1,SH3GL1_1,-0.0404911778488906
ER-,EIF3CL_1,SNRPD3_1,-0.0403970486116565
ER-,FUCA2_1,TRA2A_1,-0.0403330593169077
ER-,PGK1_1,HSPD1_1,-0.0402845670203155
ER-,FUCA2_1,SH3GL1_1,0.0402775621769221
ER-,NOP10_1,CWC15_1,-0.0400339117583778
ER-,BUD31_1,SNRNP70_1,-0.039983608952696
ER-,FARSB_1,SNRPG_1,-0.0399120057022351
ER-,PRDX1_1,EIF3C_1,-0.03961386854008
ER-,SDHB_1,VAMP8_1,-0.0396090236531999
ER-,RARS_1,TRA2A_1,-0.0395039860778737
ER-,GGPS1_1,EIF2S3_1,-0.039496346879344
ER-,COX4I1_1,GPI_1,-0.039264309764705
ER-,UQCRH_1,CIRH1A_1,-0.0392509955204347
ER-,ATP5C1_1,UQCRFS1_1,-0.0391882897099972
ER-,ARPC2_1,EIF1_1,-0.0391180733596202
ER-,HSPD1_1,NOP56_1,-0.0389966573882187
ER-,SNRPD1_1,UBE2D2_1,-0.0389374519325881
ER-,HSPA9_1,SNRPA_1,-0.0387735278775292
ER-,NPRL2_1,SDHC_1,-0.0387164942194347
ER-,NOP58_1,EIF2S3_1,-0.0385780055538403
ER-,PARP2_1,ATP5E_1,0.0385513395206153
ER-,HSP90B1_1,TCOF1_1,-0.0384974385073236
ER-,EIF5B_1,EIF3CL_1,-0.0384579682074325
ER-,ARF5_1,PQBP1_1,-0.0383172066432923
ER-,NOP56_1,YWHAE_1,-0.0382465873668427
ER-,HSP90B1_1,SNRPD1_1,-0.0379947700640304
ER-,UBE2L3_1,FUNDC1_1,-0.0379872827955256
ER-,COX4I1_1,NOP10_1,-0.0378623310933451
ER-,ALDOA_1,EIF1AX_1,-0.0377553630887978
ER-,GAPDH_1,BUD31_1,-0.0376908950895192
ER-,UQCRFS1_1,PGK1_1,-0.0374189557380007
ER-,NOP10_1,NAPA_1,-0.037357123606159
ER-,EIF3CL_1,ARF5_1,-0.0372620826232203
ER-,TRA2B_1,ARPC3_1,-0.0372615755157348
ER-,DNASE2_1,EHD1_1,-0.0371111134845956
ER-,FARSB_1,NOP10_1,-0.0369817111533764
ER-,SHFM1_1,EIF6_1,-0.0369671134164616
ER-,SNRPG_1,FIS1_1,-0.0367991279912345
ER-,HNRNPK_1,SNRPA_1,-0.0367757650239738
ER-,GAPDH_1,PRDX1_1,-0.0366989497974383
ER-,ATP5J2_1,EPN1_1,-0.0366582590594497
ER-,GARS_1,TBL3_1,-0.0365774261457016
ER-,COX7C_1,ATP5L_1,-0.0365117369108416
ER-,UQCRQ_1,SH3GL1_1,0.0364367887739689
ER-,TCOF1_1,CWC15_1,-0.0364242734982676
ER-,HSP90B1_1,NOP58_1,-0.0364105101856922
ER-,EHD1_1,SNRNP70_1,-0.0362601286692514
ER-,SHFM1_1,CDC34_1,-0.0362414609585865
ER-,ARPC5L_1,GPI_1,-0.0362294075992596
ER-,PGK1_1,FUNDC1_1,-0.03620357542409
ER-,EIF3CL_1,ATP5H_1,-0.0361812314851479
ER-,HNRNPA3_1,PABPN1_1,0.0361592357406824
ER-,KARS_1,EMG1_1,-0.0361495713474659
ER-,SNRPG_1,EIF6_1,-0.0360642121887468
ER-,GEMIN7_1,UBE2M_1,-0.0359285181644443
ER-,NOP10_1,P2RX5_1,-0.0357924052159211
ER-,COX4I1_1,COX7B_1,-0.0356878772802406
ER-,FARSB_1,ATP5G3_1,-0.0355731838472895
ER-,RIOK2_1,EMG1_1,0.0354843319023546
ER-,BUD31_1,YWHAE_1,-0.0353785506573826
ER-,TAF9_1,UQCR10_1,0.0353332393346834
ER-,RBBP4_1,TUBA1B_1,-0.0351770741037359
ER-,COX4I1_1,ATP5G3_1,-0.0351108564072284
ER-,UQCRH_1,TRA2A_1,-0.0350660522712812
ER-,EIF3CL_1,UQCR10_1,-0.0349050746501145
ER-,ATP5C1_1,HSPD1_1,-0.0348844682625686
ER-,U2AF1_1,VAMP8_1,-0.0347340333154917
ER-,P2RX5_1,GPI_1,-0.0345697779470598
ER-,RARS_1,ELK1_1,-0.0343658827614237
ER-,FTH1_1,COX6A1_1,0.0343500881853203
ER-,UBE2D2_1,NOP56_1,-0.0343361561196355
ER-,NPRL2_1,YWHAE_1,-0.0339930674770942
ER-,EPN1_1,RNASEH2C_1,-0.0339317436336688
ER-,EIF3CL_1,RARS_1,-0.0338718642701033
ER-,HSPD1_1,PRDX1_1,-0.0338151149848818
ER-,FTH1_1,EIF1_1,-0.0336056662128377
ER-,SHFM1_1,UQCRC2_1,-0.0335814123691265
ER-,P2RX5_1,ELK1_1,-0.0335633913132705
ER-,RBBP4_1,SNRPD2_1,-0.0333859265067756
ER-,COX7B_1,DDX42_1,0.0333573460354438
ER-,PCBP1_1,CHMP4B_1,-0.0333387047316466
ER-,GEMIN8_1,ARHGDIA_1,-0.0332988621529305
ER-,EMG1_1,FTL_1,-0.0332745612905719
ER-,UBE2D2_1,ATP5G3_1,-0.0331907713397038
ER-,CAPZB_1,ELK1_1,-0.0330649467134496
ER-,HMGB1_1,PABPN1_1,0.0330160314264069
ER-,FARSB_1,EXOSC2_1,-0.032986445165856
ER-,FTL_1,UQCRC2_1,-0.0329254607408095
ER-,UBE2D2_1,COX6A1_1,-0.0328500512056328
ER-,TAF9_1,ATP5L_1,-0.0326852048634881
ER-,EPN1_1,FIS1_1,-0.0324212599839177
ER-,NOP58_1,PDHA1_1,-0.0323489894378737
ER-,TCOF1_1,COX5A_1,-0.0323476782955964
ER-,PQBP1_1,ARHGDIA_1,-0.0323168997199477
ER-,BUD31_1,FIS1_1,-0.0321933141898668
ER-,TRA2A_1,EIF3C_1,-0.0321794371722013
ER-,EIF6_1,GPI_1,-0.0321404922408795
ER-,COX7A2L_1,RAD23A_1,-0.0320709640102213
ER-,TUBA1B_1,RBMX_1,-0.0320563655683158
ER-,HIBADH_1,VAMP8_1,-0.0320492729357056
ER-,MPV17L2_1,NPRL2_1,-0.0319710538256469
ER-,ARPC5L_1,WARS_1,-0.0319319912610213
ER-,SNRPD1_1,PDHA1_1,-0.0319086001295636
ER-,NOP58_1,FIS1_1,-0.0317719961390355
ER-,GGPS1_1,SH3GL1_1,0.0317653685937508
ER-,ARPC5L_1,UQCRC1_1,-0.0316789544611998
ER-,U2AF1_1,EIF1_1,-0.0316610990902425
ER-,TRA2B_1,TBL3_1,0.0315633531169924
ER-,ARPC3_1,GARS_1,-0.0314212380935115
ER-,P2RX5_1,EHD1_1,-0.0314153815720518
ER-,UQCRFS1_1,DKC1_1,-0.0313944628137032
ER-,TXNL4A_1,ELK1_1,-0.0313673501212116
ER-,COX4I1_1,SNRPG_1,-0.0311040286167752
ER-,HNRNPK_1,EIF5B_1,-0.0310998926315025
ER-,NPRL2_1,RNASEH2C_1,-0.0310967963075132
ER-,ARPC5L_1,DKC1_1,-0.0310779751282356
ER-,ATP5E_1,TRA2A_1,-0.0310170373973711
ER-,SNRPD1_1,CAPZB_1,-0.0309980923072516
ER-,EPN1_1,NAPA_1,-0.0308672861893599
ER-,ATP5E_1,TOMM7_1,0.0307183372925283
ER-,NPRL2_1,NAPA_1,-0.0305970465577041
ER-,UQCRFS1_1,TCOF1_1,-0.0305449338034111
ER-,TCOF1_1,CAPZB_1,-0.0305372305062947
ER-,ATP5J2_1,ARHGDIA_1,-0.0305299253426471
ER-,UQCRC1_1,COX5A_1,-0.0304567489345068
ER-,HNRNPA1_1,CHMP4B_1,-0.0304008004136271
ER-,UBE2D2_1,PRDX1_1,-0.0302527616359511
ER-,UQCRFS1_1,UQCRC1_1,-0.0302484633996546
ER-,FTL_1,VAMP8_1,-0.0302213818482616
ER-,P2RX5_1,EPN1_1,-0.0300220439018627
ER-,GEMIN7_1,CNOT3_1,-0.029910855356101
