SampleGroup,mRNA,RNAseq,Value
ER-,SQRDL_3,EIF1_1,0.184603826843426
ER-,RDH16_3,TAF9_1,0.17955623250303
ER-,PTPLAD2_3,ATP5B_1,-0.179074143338669
ER-,FUT5_3,HNRNPC_1,-0.178840791689484
ER-,CH25H_3,MCAT_1,-0.178755770385734
ER-,CH25H_3,QARS_1,0.176438791331487
ER-,CH25H_3,VAMP8_1,-0.174318207484832
ER-,CH25H_3,UQCRQ_1,-0.171377162994575
ER-,SQRDL_3,SNRPD3_1,0.171142338818098
ER-,SQRDL_3,HNRNPC_1,0.168711462045804
ER-,FUT5_3,ATP5O_1,-0.166444630590742
ER-,SQRDL_3,TBL3_1,-0.165234621219045
ER-,NNMT_3,ARPC1A_1,0.162332249771648
ER-,CH25H_3,UQCRC2_1,-0.160526590926463
ER-,CH25H_3,SF3B2_1,0.160384681203422
ER-,FUT5_3,HNRNPU_1,-0.16025778685027
ER-,CH25H_3,CD63_1,-0.158848743432301
ER-,CH25H_3,SNRPD3_1,0.15860861037806
ER-,CH25H_3,DDX42_1,0.156413948059568
ER-,CH25H_3,ECH1_1,0.149772286872226
ER-,BDH2_3,HSPD1_1,0.14698881809532
ER-,CH25H_3,ATIC_1,0.145384446606819
ER-,CH25H_3,TOMM7_1,-0.143649227792025
ER-,PGM2_3,ARPC3_1,-0.142454833735024
ER-,CYP7B1_3,COX7C_1,-0.138332526849785
ER-,GTF2A1_3,RIOK2_1,0.135546071298905
ER-,CH25H_3,RBMX_1,0.134894194164488
ER-,SQRDL_3,PABPN1_1,0.133399859627666
ER-,CH25H_3,HSPA9_1,0.130937202401514
ER-,RETSAT_3,ATG3_1,-0.126982022129867
ER-,CH25H_3,PARP2_1,-0.123261133538949
ER-,CH25H_3,HNRNPA1L2_1,-0.121805929838723
ER-,CH25H_3,RBBP4_1,-0.121578155973698
ER-,FUT5_3,ATP5A1_1,-0.120204426666344
ER-,CH25H_3,EIF5B_1,0.11731146221647
ER-,RDH16_3,SNRPD2_1,0.113860492511247
ER-,CH25H_3,WARS_1,-0.112469224573077
ER-,FUT5_3,APEX1_1,-0.110256389328773
ER-,PGM2_3,COX7C_1,-0.10838323636906
ER-,CH25H_3,ATP5B_1,0.108096073987415
ER-,CH25H_3,ATG12_1,0.107722878325975
ER-,CH25H_3,PABPN1_1,-0.103611127594433
ER-,CH25H_3,CNOT3_1,0.103164663787347
ER-,PTPLAD2_3,FUCA2_1,-0.101096258533146
ER-,CH25H_3,HMGB1_1,0.0990110903630536
ER-,RETSAT_3,ATP5J_1,-0.096212649316757
ER-,BDH2_3,SNRPA_1,0.0959763551906224
ER-,CH25H_3,ATP5H_1,-0.0945292442907866
ER-,PTPLAD2_3,SNRPG_1,0.090604801120688
ER-,CH25H_3,EXOSC2_1,0.0902394768159693
ER-,CYP7B1_3,PARP2_1,-0.0880700185585196
ER-,DCTN2_3,ATP5B_1,-0.0796680005017146
ER-,CH25H_3,HNRNPA1_1,-0.0775570835603816
ER-,CH25H_3,DCP2_1,-0.0772308254359099
ER-,CH25H_3,AP1S1_1,0.0769971874701654
ER-,TAF4B_3,ATP5J_1,0.0743327453249905
ER-,CH25H_3,EIF1AX_1,-0.070830353605958
ER-,FUT5_3,TAF10_1,-0.0692692907421657
ER-,KCNN3_3,UBE2D2_1,-0.0663636432222716
ER-,CH25H_3,PIGY_1,0.064701695622636
ER-,CH25H_3,ATP5G2_1,-0.0637371963213474
ER-,CH25H_3,UQCRB_1,0.059493328867881
ER-,CH25H_3,RIOK2_1,0.0559812508427266
ER-,GTF2A1_3,PRPF31_1,0.0531476135221268
ER-,CH25H_3,TAF9_1,0.0527290786350366
ER-,SQRDL_3,ALDOA_1,-0.0486493296518404
ER-,PTPLAD2_3,PABPN1_1,0.0479540409943283
ER-,PTPLAD2_3,TAF9_1,0.0467142973736388
ER-,PTPLAD2_3,GGPS1_1,-0.0441290729479486
ER-,CH25H_3,SNRPA_1,0.0403168708077817
ER-,PGM2_3,UQCRQ_1,-0.0383879415494484
ER-,CH25H_3,SNRPD2_1,-0.0304880406881316
ER-,PTPLAD2_3,SNRPD2_1,-0.0298054247745151
ER-,SQRDL_3,EIF5B_1,-0.0294699396926774
ER-,RDH16_3,UQCRC2_1,-0.0288446977412622
ER-,CH25H_3,SOD1_1,0.0233793679892363
ER-,CH25H_3,ALDOA_1,-0.0210391306987329
ER-,TAF4B_3,UBE2M_1,-0.0152709405613713
ER-,CH25H_3,UQCR10_1,0.0128393084751275
ER-,RDH16_3,SNRPA_1,0.00924459781813941
ER-,RDH16_3,ATP5L_1,0.00737957418886696
ER-,RDH16_3,PARP2_1,-0.00487913621698894
ER-,CH25H_3,PRDX5_1,-0.00360996186825657
ER-,CH25H_3,COX6B1_1,-0.00204145216320397
ER-,CH25H_3,COX5B_1,-0.00158627820928796
